@relation 'WekaExcel-weka.filters.unsupervised.attribute.Remove-R1-2,4-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Cfirst-Llast'

@attribute Etiquetado {anormal,normal}
@attribute promedioCambioAnterior numeric
@attribute cambio numeric

@data
anormal,0.179434,0.018182
anormal,0.16238,0.037037
anormal,0.162281,0.037037
anormal,0.161631,0.02
anormal,0.172365,0
anormal,0.172365,0
anormal,0.167243,0
anormal,0.165282,0
anormal,0.182083,0.037037
anormal,0.179264,0.017241
anormal,0.166423,0
anormal,0.164974,0
anormal,0.164042,0.013699
anormal,0.163165,0.013699
anormal,0.158134,0.03125
anormal,0.161823,0.083333
anormal,0.196814,0
anormal,0.210833,0
anormal,0.21311,0.090909
anormal,0.186603,0.04
anormal,0.187937,0.04
anormal,0.182862,0
anormal,0.158159,0
anormal,0.158159,0
anormal,0.15607,0.038462
anormal,0.175203,0.083333
anormal,0.176809,0
anormal,0.182771,0.096154
anormal,0.185405,0.017857
anormal,0.178326,0.111111
anormal,0.182074,0.090278
anormal,0.172573,0
anormal,0.171424,0
anormal,0.169237,0
anormal,0.170769,0.014706
anormal,0.171259,0.014706
anormal,0.173344,0.052632
anormal,0.182218,0.08
anormal,0.203847,0
anormal,0.195569,0
anormal,0.191367,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.186591,0
anormal,0.186591,0
anormal,0.19185,0.065217
anormal,0.167514,0
anormal,0.167514,0
anormal,0.16774,0
anormal,0.175158,0.032258
anormal,0.175042,0.032258
anormal,0.174328,0.030769
anormal,0.171982,0.028571
anormal,0.172935,0.028571
anormal,0.170261,0.027778
anormal,0.173375,0
anormal,0.172093,0
anormal,0.165604,0.032258
anormal,0.16668,0.032258
anormal,0.170779,0.125
anormal,0.205032,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.188941,0
anormal,0.18656,0
anormal,0.190531,0.055556
anormal,0.192383,0.055556
anormal,0.186034,0.038462
anormal,0.185464,0.038462
anormal,0.184185,0.160714
anormal,0.171882,0.037037
anormal,0.173637,0.06
anormal,0.172365,0
anormal,0.172365,0
anormal,0.167243,0.047619
anormal,0.180848,0.038462
anormal,0.18213,0.038462
anormal,0.181562,0.017544
anormal,0.173024,0
anormal,0.171509,0
anormal,0.174157,0.150685
anormal,0.167211,0.030303
anormal,0.168221,0.030303
anormal,0.169318,0.016129
anormal,0.193215,0
anormal,0.214732,0.125
anormal,0.216676,0.125
anormal,0.21009,0
anormal,0.205747,0
anormal,0.19906,0.1875
anormal,0.197701,0.019608
anormal,0.172322,0
anormal,0.166817,0
anormal,0.160567,0
anormal,0.173552,0.133333
anormal,0.180576,0.041667
anormal,0.181965,0.041667
anormal,0.177213,0
anormal,0.177213,0
anormal,0.176644,0.040816
anormal,0.178004,0.040816
anormal,0.170569,0
anormal,0.168814,0
anormal,0.167617,0.014085
anormal,0.166499,0.014085
anormal,0.161955,0.142857
anormal,0.167629,0.044118
anormal,0.185418,0.105263
anormal,0.185975,0.038462
anormal,0.209209,0
anormal,0.197423,0
anormal,0.191316,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.186591,0
anormal,0.192706,0.022222
anormal,0.193447,0.022222
anormal,0.167117,0
anormal,0.167117,0
anormal,0.166437,0.032258
anormal,0.177087,0.033333
anormal,0.178198,0.033333
anormal,0.176119,0.007813
anormal,0.162579,0
anormal,0.160751,0.006944
anormal,0.160092,0.034483
anormal,0.161241,0.034483
anormal,0.163947,0.019231
anormal,0.164588,0.019231
anormal,0.205032,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.154762,0.142857
anormal,0.159524,0.142857
anormal,0.180644,0.074074
anormal,0.179959,0
anormal,0.173,0.017857
anormal,0.162596,0.038462
anormal,0.163878,0.038462
anormal,0.170357,0.130435
anormal,0.173871,0.15
anormal,0.178646,0.08
anormal,0.184188,0.035714
anormal,0.183989,0.035714
anormal,0.178403,0.016667
anormal,0.178958,0.016667
anormal,0.165952,0.027778
anormal,0.168771,0
anormal,0.168832,0.032258
anormal,0.169907,0.032258
anormal,0.171745,0.017544
anormal,0.172329,0.017544
anormal,0.205032,0
anormal,0.197059,0
anormal,0.193247,0
anormal,0.191163,0
anormal,0.188941,0
anormal,0.192383,0.111111
anormal,0.184182,0.038462
anormal,0.185464,0.038462
anormal,0.178828,0
anormal,0.159834,0
anormal,0.160763,0.112245
anormal,0.178944,0.083333
anormal,0.17798,0.083333
anormal,0.179369,0.083333
anormal,0.185243,0.136364
anormal,0.180177,0.043478
anormal,0.181627,0.043478
anormal,0.182398,0.019231
anormal,0.183039,0.019231
anormal,0.169898,0.028571
anormal,0.170851,0.028571
anormal,0.170216,0
anormal,0.168701,0
anormal,0.159594,0
anormal,0.158553,0
anormal,0.158817,0.023077
anormal,0.180052,0.1
anormal,0.195937,0.0625
anormal,0.213009,0
anormal,0.204633,0
anormal,0.197256,0
anormal,0.185775,0
anormal,0.177033,0
anormal,0.172866,0
anormal,0.162222,0
anormal,0.19136,0.045455
anormal,0.198169,0.027778
anormal,0.194929,0.027778
anormal,0.172117,0.066667
anormal,0.18363,0.171053
anormal,0.190048,0.03125
anormal,0.183252,0.014925
anormal,0.182797,0.014925
anormal,0.164826,0.138889
anormal,0.168769,0.013889
anormal,0.176114,0.12
anormal,0.183678,0.046512
anormal,0.20941,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.176719,0.071429
anormal,0.187418,0.027778
anormal,0.175596,0.035714
anormal,0.174487,0.035714
anormal,0.174895,0.12931
anormal,0.17122,0.043478
anormal,0.172669,0.043478
anormal,0.172874,0.02381
anormal,0.169895,0.083333
anormal,0.179841,0.171875
anormal,0.187535,0.032258
anormal,0.18742,0.032258
anormal,0.187219,0.046154
anormal,0.166279,0.027027
anormal,0.167242,0
anormal,0.167242,0
anormal,0.164652,0.035714
anormal,0.165843,0.035714
anormal,0.169416,0.040816
anormal,0.170776,0.040816
anormal,0.205032,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.158929,0.125
anormal,0.163095,0.125
anormal,0.181768,0.074074
anormal,0.184238,0.074074
anormal,0.181353,0
anormal,0.180019,0
anormal,0.174394,0.017857
anormal,0.17252,0.017857
anormal,0.157877,0
anormal,0.157877,0
anormal,0.158771,0.021739
anormal,0.159495,0.021739
anormal,0.168871,0
anormal,0.167019,0
anormal,0.165341,0.038462
anormal,0.178799,0
anormal,0.177465,0
anormal,0.17573,0.008197
anormal,0.162442,0.027778
anormal,0.161979,0.027778
anormal,0.161571,0
anormal,0.160289,0
anormal,0.159716,0.032258
anormal,0.160791,0.032258
anormal,0.165605,0.089286
anormal,0.205032,0
anormal,0.197059,0
anormal,0.193247,0
anormal,0.191163,0
anormal,0.188941,0
anormal,0.18868,0.058824
anormal,0.19064,0.058824
anormal,0.18906,0.0625
anormal,0.191143,0.0625
anormal,0.190196,0.0625
anormal,0.189502,0.0625
anormal,0.172117,0.066667
anormal,0.171561,0.066667
anormal,0.17643,0.026316
anormal,0.177132,0.03125
anormal,0.175951,0.03125
anormal,0.173248,0.014925
anormal,0.172793,0.014925
anormal,0.161923,0
anormal,0.160733,0
anormal,0.159583,0
anormal,0.159583,0
anormal,0.161572,0
anormal,0.160646,0
anormal,0.16254,0.021739
anormal,0.206959,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.165966,0
anormal,0.165966,0
anormal,0.176471,0.030303
anormal,0.175925,0
anormal,0.173456,0
anormal,0.173217,0.137931
anormal,0.16597,0
anormal,0.16597,0
anormal,0.167608,0.022727
anormal,0.168392,0
anormal,0.169447,0.035714
anormal,0.180316,0
anormal,0.182924,0.015873
anormal,0.182263,0.015873
anormal,0.165859,0
anormal,0.164738,0.013699
anormal,0.166277,0.103448
anormal,0.172161,0.018868
anormal,0.171864,0.018868
anormal,0.205032,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.172624,0.086957
anormal,0.183587,0
anormal,0.182072,0
anormal,0.17504,0
anormal,0.172476,0
anormal,0.156047,0
anormal,0.156047,0
anormal,0.157446,0.040816
anormal,0.17388,0.045455
anormal,0.173304,0.090909
anormal,0.180848,0.038462
anormal,0.18213,0.038462
anormal,0.181562,0.017544
anormal,0.179369,0.017544
anormal,0.166538,0
anormal,0.16462,0.013699
anormal,0.158956,0
anormal,0.157975,0
anormal,0.15906,0.016393
anormal,0.158654,0.016393
anormal,0.194477,0.125
anormal,0.220966,0
anormal,0.222105,0.125
anormal,0.192053,0
anormal,0.192053,0
anormal,0.184456,0.037037
anormal,0.175626,0.05
anormal,0.177292,0.05
anormal,0.185874,0.117021
anormal,0.180367,0
anormal,0.181422,0.014286
anormal,0.180232,0.014286
anormal,0.162289,0
anormal,0.161213,0
anormal,0.16139,0.022059
anormal,0.172669,0.052632
anormal,0.186123,0.14
anormal,0.209752,0
anormal,0.201474,0
anormal,0.195367,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.189925,0.1
anormal,0.197156,0.022222
anormal,0.197897,0.022222
anormal,0.17023,0
anormal,0.168475,0
anormal,0.166719,0.160714
anormal,0.176276,0.052632
anormal,0.17803,0.052632
anormal,0.172971,0.032258
anormal,0.173383,0
anormal,0.178468,0.02381
anormal,0.178265,0
anormal,0.174826,0
anormal,0.173949,0
anormal,0.1575,0
anormal,0.1575,0
anormal,0.155314,0
anormal,0.155314,0
anormal,0.165762,0.045455
anormal,0.167277,0.045455
anormal,0.176051,0.030303
anormal,0.177062,0.030303
anormal,0.204988,0
anormal,0.196098,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.182985,0
anormal,0.182985,0
anormal,0.190543,0.127907
anormal,0.1697,0
anormal,0.1697,0
anormal,0.168587,0.017241
anormal,0.168349,0.017241
anormal,0.167705,0.15
anormal,0.176044,0
anormal,0.17547,0
anormal,0.169339,0
anormal,0.169339,0
anormal,0.171674,0.051282
anormal,0.173209,0
anormal,0.178494,0.014706
anormal,0.178058,0.014706
anormal,0.164374,0
anormal,0.164374,0
anormal,0.167037,0.133803
anormal,0.170422,0.133803
anormal,0.17299,0
anormal,0.179714,0.039216
anormal,0.205032,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.154762,0.142857
anormal,0.177843,0.074074
anormal,0.183252,0
anormal,0.181168,0
anormal,0.176773,0
anormal,0.178233,0.041667
anormal,0.179622,0.041667
anormal,0.180485,0.018182
anormal,0.173383,0.138889
anormal,0.180372,0.159722
anormal,0.177536,0
anormal,0.181086,0.142857
anormal,0.191104,0.076923
anormal,0.211569,0.125
anormal,0.214286,0.125
anormal,0.210077,0
anormal,0.203811,0
anormal,0.193337,0
anormal,0.184596,0
anormal,0.18029,0
anormal,0.196916,0
anormal,0.196916,0
anormal,0.187973,0
anormal,0.159963,0.034483
anormal,0.161112,0.034483
anormal,0.159159,0
anormal,0.171187,0
anormal,0.175015,0.089286
anormal,0.172205,0
anormal,0.183242,0.136364
anormal,0.1807,0
anormal,0.1807,0
anormal,0.181706,0.085714
anormal,0.162732,0
anormal,0.161021,0.014286
anormal,0.169417,0.045455
anormal,0.170932,0.045455
anormal,0.180717,0.060606
anormal,0.208082,0
anormal,0.199192,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.182985,0
anormal,0.189566,0.02381
anormal,0.165253,0
anormal,0.161997,0
anormal,0.165329,0
anormal,0.165329,0
anormal,0.169766,0.028571
anormal,0.172117,0.066667
anormal,0.174372,0.027027
anormal,0.175273,0.027027
anormal,0.181057,0.15625
anormal,0.181984,0.014925
anormal,0.173389,0
anormal,0.175811,0
anormal,0.171217,0.038462
anormal,0.180662,0.116279
anormal,0.209714,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.174338,0.076923
anormal,0.176902,0.076923
anormal,0.185671,0.028571
anormal,0.186623,0.028571
anormal,0.17664,0
anormal,0.171448,0
anormal,0.179053,0
anormal,0.179053,0
anormal,0.177415,0.016949
anormal,0.175415,0.016949
anormal,0.162568,0
anormal,0.163886,0
anormal,0.163886,0
anormal,0.160804,0.03125
anormal,0.161846,0.03125
anormal,0.166093,0.108333
anormal,0.195071,0.111111
anormal,0.215955,0
anormal,0.212676,0
anormal,0.209646,0
anormal,0.198905,0
anormal,0.195608,0
anormal,0.194199,0.041667
anormal,0.195587,0.041667
anormal,0.186305,0.019231
anormal,0.164359,0.035714
anormal,0.162952,0.018519
anormal,0.162903,0.018519
anormal,0.17504,0.076923
anormal,0.176576,0
anormal,0.178233,0.041667
anormal,0.179622,0.041667
anormal,0.182001,0.063636
anormal,0.172246,0.013889
anormal,0.169745,0
anormal,0.164549,0.151515
anormal,0.16967,0.015873
anormal,0.170199,0.015873
anormal,0.189396,0.1
anormal,0.214849,0
anormal,0.208541,0
anormal,0.199913,0
anormal,0.195608,0
anormal,0.19281,0
anormal,0.190757,0.009804
anormal,0.163508,0
anormal,0.163508,0
anormal,0.156783,0
anormal,0.156783,0
anormal,0.172476,0
anormal,0.175608,0.045455
anormal,0.177123,0.045455
anormal,0.185039,0.145833
anormal,0.195511,0.188679
anormal,0.188019,0
anormal,0.186877,0
anormal,0.165016,0
anormal,0.168831,0.150794
anormal,0.190121,0.045455
anormal,0.211789,0
anormal,0.206995,0
anormal,0.199913,0
anormal,0.195608,0
anormal,0.199129,0
anormal,0.194367,0
anormal,0.185352,0.033333
anormal,0.183685,0.033333
anormal,0.173959,0.052632
anormal,0.184594,0.133333
anormal,0.181483,0.029412
anormal,0.180611,0.029412
anormal,0.179837,0
anormal,0.178083,0
anormal,0.162154,0.1
anormal,0.165372,0.014493
anormal,0.164813,0.014493
anormal,0.177553,0.05
anormal,0.184898,0.037037
anormal,0.212609,0
anormal,0.200618,0
anormal,0.194511,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.186591,0
anormal,0.186591,0
anormal,0.193299,0.108696
anormal,0.168515,0
anormal,0.16676,0
anormal,0.172186,0.151786
anormal,0.175681,0.052632
anormal,0.177435,0.052632
anormal,0.171895,0.03125
anormal,0.172937,0.03125
anormal,0.175235,0.055556
anormal,0.18362,0.023256
anormal,0.180577,0
anormal,0.180577,0
anormal,0.176877,0.164286
anormal,0.17121,0.097222
anormal,0.172741,0.014286
anormal,0.177486,0.047619
anormal,0.179073,0.047619
anormal,0.184457,0.112903
anormal,0.210213,0
anormal,0.200424,0
anormal,0.192704,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.184837,0.055556
anormal,0.186689,0.055556
anormal,0.192531,0.046512
anormal,0.194081,0.046512
anormal,0.170525,0
anormal,0.168673,0
anormal,0.166822,0.087719
anormal,0.16907,0.05
anormal,0.170737,0.05
anormal,0.16985,0.030303
anormal,0.17086,0.030303
anormal,0.171422,0.0625
anormal,0.173506,0.0625
anormal,0.177785,0.02439
anormal,0.181661,0.166667
anormal,0.184305,0.050725
anormal,0.176769,0.138889
anormal,0.183122,0.105634
anormal,0.181415,0.041667
anormal,0.182804,0.041667
anormal,0.18334,0.025
anormal,0.179544,0.025
anormal,0.203404,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.178941,0.066667
anormal,0.181163,0.066667
anormal,0.190567,0.05
anormal,0.170626,0
anormal,0.168871,0
anormal,0.167666,0.020833
anormal,0.180442,0
anormal,0.179747,0
anormal,0.177415,0.016949
anormal,0.175415,0.016949
anormal,0.162568,0
anormal,0.162568,0
anormal,0.162324,0.074324
anormal,0.161719,0
anormal,0.161719,0
anormal,0.162452,0.033898
anormal,0.163582,0.033898
anormal,0.205032,0
anormal,0.212314,0
anormal,0.22152,0.214286
anormal,0.186603,0.04
anormal,0.187937,0.04
anormal,0.186566,0.111111
anormal,0.166956,0
anormal,0.165567,0
anormal,0.164146,0
anormal,0.173758,0
anormal,0.178377,0.125
anormal,0.181566,0.1
anormal,0.184374,0.018182
anormal,0.18498,0.018182
anormal,0.173645,0
anormal,0.172057,0
anormal,0.171871,0.083333
anormal,0.166521,0.027027
anormal,0.166816,0.027027
anormal,0.16517,0
anormal,0.1699,0.014493
anormal,0.169341,0.014493
anormal,0.174066,0.047619
anormal,0.175653,0.047619
anormal,0.181741,0.112903
anormal,0.210213,0
anormal,0.200424,0
anormal,0.192704,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.184837,0.055556
anormal,0.192713,0.011628
anormal,0.167994,0
anormal,0.166142,0
anormal,0.160835,0.017241
anormal,0.160597,0.017241
anormal,0.164372,0.05
anormal,0.169084,0.030303
anormal,0.173383,0.058824
anormal,0.175344,0.058824
anormal,0.178575,0.02439
anormal,0.179388,0.02439
anormal,0.17861,0.090909
anormal,0.176732,0.014493
anormal,0.171408,0.111111
anormal,0.175351,0.041667
anormal,0.173447,0.04
anormal,0.177994,0.046512
anormal,0.175841,0.046512
anormal,0.206613,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.174338,0.076923
anormal,0.189624,0.041667
anormal,0.178307,0.05
anormal,0.171802,0.021739
anormal,0.180968,0.035714
anormal,0.18264,0.084746
anormal,0.1706,0
anormal,0.168804,0
anormal,0.161304,0
anormal,0.165974,0.135593
anormal,0.205032,0
anormal,0.208147,0
anormal,0.210211,0
anormal,0.186603,0
anormal,0.184745,0.018519
anormal,0.182332,0.018519
anormal,0.161277,0
anormal,0.160573,0
anormal,0.160573,0
anormal,0.172425,0
anormal,0.170332,0.125
anormal,0.179566,0.04
anormal,0.1809,0.04
anormal,0.181067,0
anormal,0.167538,0
anormal,0.167538,0
anormal,0.164573,0
anormal,0.164573,0
anormal,0.156197,0.015152
anormal,0.156772,0.015873
anormal,0.157301,0.015873
anormal,0.184091,0
anormal,0.211187,0.166667
anormal,0.214781,0.166667
anormal,0.216031,0
anormal,0.208308,0
anormal,0.197691,0
anormal,0.193385,0
anormal,0.19281,0
anormal,0.19281,0
anormal,0.187489,0.088235
anormal,0.16437,0
anormal,0.167761,0.018182
anormal,0.168368,0.018182
anormal,0.174592,0
anormal,0.169438,0
anormal,0.173091,0.04
anormal,0.175626,0
anormal,0.175626,0
anormal,0.178574,0.021277
anormal,0.17595,0.021277
anormal,0.169196,0
anormal,0.171169,0.014286
anormal,0.171646,0.014286
anormal,0.163207,0
anormal,0.162132,0
anormal,0.162615,0.014493
anormal,0.162056,0.014493
anormal,0.169577,0.025
anormal,0.178726,0.068966
anormal,0.180542,0.068966
anormal,0.206135,0
anormal,0.199564,0
anormal,0.193457,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.186591,0.052632
anormal,0.188346,0.052632
anormal,0.193998,0.022222
anormal,0.194739,0.022222
anormal,0.167117,0
anormal,0.167117,0
anormal,0.166437,0.032258
anormal,0.177087,0.033333
anormal,0.178198,0.033333
anormal,0.176969,0
anormal,0.175858,0
anormal,0.162059,0
anormal,0.162715,0.013699
anormal,0.16675,0.033333
anormal,0.17443,0.036364
anormal,0.205032,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.178188,0
anormal,0.183635,0.05
anormal,0.185302,0.05
anormal,0.184182,0
anormal,0.180507,0
anormal,0.180507,0
anormal,0.162848,0.037037
anormal,0.162761,0.019608
anormal,0.163415,0.019608
anormal,0.173814,0
anormal,0.173814,0
anormal,0.168758,0.05
anormal,0.179566,0.04
anormal,0.1809,0.04
anormal,0.18315,0.0625
anormal,0.173556,0.055556
anormal,0.175453,0.090278
anormal,0.167351,0.029412
anormal,0.168331,0.029412
anormal,0.172521,0.140625
anormal,0.188685,0.066667
anormal,0.193814,0.0625
anormal,0.195897,0.0625
anormal,0.207086,0
anormal,0.198711,0
anormal,0.192444,0
anormal,0.181976,0
anormal,0.173234,0
anormal,0.169067,0
anormal,0.162222,0
anormal,0.19136,0.045455
anormal,0.200703,0.112245
anormal,0.172893,0
anormal,0.174943,0.111475
anormal,0.16531,0
anormal,0.16531,0
anormal,0.16946,0.051282
anormal,0.171169,0.051282
anormal,0.170078,0
anormal,0.172258,0.03125
anormal,0.1733,0.03125
anormal,0.179195,0.032258
anormal,0.177126,0.032258
anormal,0.176155,0.023077
anormal,0.163839,0
anormal,0.163729,0.069444
anormal,0.166183,0.071429
anormal,0.17012,0.019231
anormal,0.205032,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.162222,0
anormal,0.156667,0
anormal,0.17206,0.06
anormal,0.185291,0
anormal,0.177862,0
anormal,0.176196,0
anormal,0.177213,0
anormal,0.177213,0
anormal,0.176644,0.040816
anormal,0.178004,0.040816
anormal,0.170569,0
anormal,0.173082,0.014085
anormal,0.171964,0.014085
anormal,0.166467,0.114286
anormal,0.171434,0.051471
anormal,0.180495,0.05
anormal,0.180835,0.037037
anormal,0.205363,0
anormal,0.197435,0
anormal,0.191328,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.184837,0.055556
anormal,0.186689,0.055556
anormal,0.192531,0.046512
anormal,0.173377,0
anormal,0.173377,0
anormal,0.167822,0
anormal,0.166989,0
anormal,0.159394,0
anormal,0.159394,0
anormal,0.163763,0.027778
anormal,0.164689,0.027778
anormal,0.169895,0
anormal,0.171003,0.027027
anormal,0.176126,0
anormal,0.176126,0
anormal,0.178815,0.128788
anormal,0.168619,0.027027
anormal,0.169683,0.041667
anormal,0.164951,0
anormal,0.166266,0.019231
anormal,0.166907,0.019231
anormal,0.205032,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.154762,0.142857
anormal,0.175374,0.038462
anormal,0.176656,0.038462
anormal,0.179485,0.089286
anormal,0.179663,0.071429
anormal,0.166805,0.038462
anormal,0.165424,0.074468
anormal,0.17388,0
anormal,0.172292,0
anormal,0.167744,0.045455
anormal,0.16926,0.045455
anormal,0.180568,0
anormal,0.179053,0
anormal,0.177415,0.016949
anormal,0.175415,0.016949
anormal,0.164018,0
anormal,0.162568,0
anormal,0.165258,0.148649
anormal,0.16713,0.03125
anormal,0.168989,0.016393
anormal,0.168583,0.016393
anormal,0.19146,0
anormal,0.210103,0
anormal,0.20935,0.166667
anormal,0.211572,0.166667
anormal,0.213424,0
anormal,0.201907,0.083333
anormal,0.193779,0.032258
anormal,0.173383,0.058824
anormal,0.175344,0.058824
anormal,0.178575,0.02439
anormal,0.182511,0.03125
anormal,0.183552,0.03125
anormal,0.182763,0.110294
anormal,0.168281,0
anormal,0.169249,0
anormal,0.165806,0.037037
anormal,0.167041,0.037037
anormal,0.170726,0.021277
anormal,0.170535,0.021277
anormal,0.204292,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.165966,0.1
anormal,0.169299,0.1
anormal,0.185026,0.064516
anormal,0.180329,0
anormal,0.179084,0
anormal,0.163976,0
anormal,0.163976,0
anormal,0.160391,0
anormal,0.159806,0
anormal,0.169907,0.045455
anormal,0.170375,0
anormal,0.17752,0
anormal,0.176186,0
anormal,0.175318,0.032787
anormal,0.169283,0.125
anormal,0.174556,0.114865
anormal,0.172755,0
anormal,0.172755,0
anormal,0.173488,0.033898
anormal,0.20237,0.166667
anormal,0.216661,0
anormal,0.221716,0.083333
anormal,0.189437,0
anormal,0.18527,0
anormal,0.180429,0.027778
anormal,0.159276,0
anormal,0.168823,0.153846
